analysis_label,cell_type,program,mean_usage_in,mean_usage_out,log2_fc_in_vs_out,p_value,fdr,fraction_gt0p01_in,fraction_gt0p01_out,pct_gt0p01_in,pct_gt0p01_out,n_cells_in,n_cells_out
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_67,0.000559299287446,0.00355244947337,-2.6671195593246733,0.999999999878858,1.0,0.0008841022343674,0.0301738043981956,0.0884102234367465,3.017380439819567,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_68,0.0003361968086785,0.0046188169610961,-3.7801414608710786,1.0,1.0,0.003938273589455,0.0804028648689867,0.3938273589455071,8.04028648689868,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_69,0.0011126496622588,0.0037381505993775,-1.7483243758913685,0.9999998578360564,1.0,0.0059475968493811,0.040092914669842,0.5947596849381128,4.0092914669842035,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_7,0.027783448181361,0.0291687559370826,-0.0701981912231725,0.9999999716281512,1.0,0.6898006751326153,0.6903489579361681,68.98006751326153,69.03489579361681,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_70,0.0004167798761815,0.0036266097592414,-3.1212609237194786,1.0,1.0,0.0018083909339334,0.0348605986661113,0.1808390933933451,3.4860598666111366,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_71,0.0005553826247013,0.0031248628915542,-2.492236806732463,0.9999331724442714,1.0,0.0057466645233885,0.0393479548800732,0.5746664523388523,3.9347954880073206,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_73,0.0007869211786903,0.0026838781792683,-1.7700268518401228,0.9999514465862008,1.0,0.0120559395595563,0.043389508385197,1.205593955955634,4.3389508385197,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_79,0.0004156011979507,0.0019669800438137,-2.242707864943979,0.7514089381745177,1.0,0.0019691367947275,0.0145413804632828,0.1969136794727535,1.454138046328287,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_8,0.0263250669183157,0.0286289157175176,-0.121035828200751,0.5581722393884566,1.0,0.679673685902588,0.6245168026560456,67.9673685902588,62.45168026560456,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_80,0.0006173030100049,0.00160651116715,-1.3798788390618395,0.950168779619582,1.0,0.006711139688153,0.0287777380205186,0.6711139688153029,2.8777738020518657,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_81,0.0004903978694485,0.0015738479623092,-1.6822695380592203,0.9999986107141576,1.0,0.0054251728018003,0.0276749628986561,0.5425172801800353,2.767496289865614,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_83,0.0004144331941987,0.001487274171466,-1.843456648314592,0.9999999987982956,1.0,0.0003616781867866,0.0198147572428275,0.036167818678669,1.9814757242827563,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_84,0.0010303094492642,0.0014834194924345,-0.5258484937552939,0.9999999999998668,1.0,0.0237502009323259,0.0339044691721561,2.3750200932325995,3.39044691721561,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_85,0.0004535112566088,0.0013866565768155,-1.6123981238600578,1.0,1.0,0.0040186465198521,0.0225423659219024,0.4018646519852114,2.2542365921902405,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_86,0.0003910429947468,0.0013161327841023,-1.750903312050162,0.9999999999999998,1.0,0.0036971547982639,0.0230057661060893,0.3697154798263944,2.300576610608931,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_88,0.000412902038696,0.0013665777490655,-1.7266936565648352,0.999999962743213,1.0,0.0030943578202861,0.0244780882102781,0.3094357820286127,2.44780882102781,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_95,0.0003736691553144,0.0005607430095265,-0.5855769613491411,0.9974074829828566,1.0,0.0056261051277929,0.0102475964781586,0.562610512779296,1.02475964781586,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_97,0.000245209924752,0.0003379033032535,-0.462591467434587,0.9999985406847218,1.0,0.0017280180035364,0.0038479812762862,0.1728018003536409,0.3847981276286228,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_98,0.0001589230005295,0.0002610273716015,-0.7158696088328409,0.9991805723783664,1.0,0.0021298826555216,0.0038479812762862,0.212988265552162,0.3847981276286228,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Stalk/remodeling,Program_99,0.0001633844161062,0.000315677087955,-0.9501749095884484,0.9603415031968664,1.0,0.0005224240475807,0.0015368461804679,0.0522424047580774,0.1536846180467975,24884,170479
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_50,0.0192844103667731,0.0063861391495001,1.594418990537306,0.0,0.0,0.4121020367807,0.1675984992590879,41.21020367807,16.7598499259088,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_53,0.1548228105457708,0.0011964224953852,7.015746095646795,0.0,0.0,0.8876804429503659,0.031013210303406,88.76804429503659,3.1013210303406096,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_58,0.1347349723467195,0.0014538373254728,6.534113728726047,0.0,0.0,0.7696262606288313,0.0418956837934694,76.96262606288313,4.189568379346946,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_61,0.0171448683998732,0.0046210528286549,1.8914831146182447,0.0,0.0,0.4372157405576429,0.144409529914979,43.72157405576429,14.440952991497904,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_64,0.1150239148337314,0.0014523620601973,6.307387906239292,0.0,0.0,0.7998813525805814,0.0424999737265246,79.98813525805814,4.249997372652465,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_75,0.063021287323827,0.0005569813409247,6.8220638492067085,0.0,0.0,0.6062883132291873,0.0070360366987903,60.62883132291873,0.7036036698790369,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_80,0.0139193007537387,0.0011499767818874,3.597408948809061,0.0,0.0,0.2689341506822226,0.0195106827950774,26.893415068222264,1.95106827950774,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_91,0.0055207245489429,0.000559958991551,3.3014622252272243,5.6828288328110575e-295,7.103536041013822e-294,0.128930195768242,0.0070990930396309,12.893019576824203,0.709909303963091,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_84,0.0106001412297098,0.0011819132228494,3.1648863814228485,1.1071487540128424e-285,1.2301652822364915e-284,0.2554874431481115,0.0266885962607589,25.54874431481115,2.668859626075899,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_85,0.0066958611480986,0.0011235590619447,2.5751925780648315,6.247621916003409e-158,6.24762191600341e-157,0.1362467866323907,0.0170987777579267,13.624678663239074,1.7098777757926706,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_81,0.0029831228725303,0.0013947297246723,1.0968372726878304,9.885174259143634e-137,8.98652205376694e-136,0.0905675301562191,0.0230943848328481,9.05675301562191,2.309438483284815,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_78,0.0041441971029472,0.0017765031842528,1.2220518823783726,1.8752156351357212e-116,1.5626796959464341e-115,0.1392129721178564,0.0409445839857913,13.921297211785644,4.09445839857913,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_74,0.0054493558343601,0.0028578624600328,0.9311489739242004,7.316593108606039e-109,5.6281485450815694e-108,0.2092149495748467,0.0732662133616386,20.921494957484672,7.326621336163861,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_73,0.0047994832536054,0.0023796182354761,1.012148638646034,3.8250743708307305e-106,2.7321959791648075e-105,0.1380264979236701,0.0367776107952455,13.802649792367015,3.677761079524555,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_89,0.00196997363435,0.0007160931087036,1.4599559502018442,1.814925708118823e-96,1.2099504720792153e-95,0.060114692505438,0.0072935167572225,6.011469250543801,0.7293516757222579,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_57,0.0063564154670696,0.004806190520695,0.4033195127523457,9.468375373985915e-95,5.917734608741198e-94,0.1449475973897567,0.0631877082172921,14.494759738975675,6.318770821729215,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_90,0.0031705904489685,0.0005373046263634,2.5609371385835895,1.4646681422659406e-92,8.615694954505533e-92,0.0496341704567925,0.0040250964236545,4.963417045679257,0.4025096423654535,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_86,0.0013680170458647,0.001193791328604,0.1965353732294514,5.29466654410406e-19,2.9414814133911452e-18,0.0375716828158987,0.0200939539478524,3.757168281589875,2.0093953947852405,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_54,0.0038969306907099,0.0061827257860616,-0.6659046117532805,5.817569496421518e-16,3.0618786823271146e-15,0.1384219893217322,0.1212520887412903,13.842198932173226,12.125208874129036,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_98,0.0004739385651127,0.0002420187377416,0.9695783938907852,3.6118481505042444e-14,1.8059240752521217e-13,0.008898556456397,0.0034891175265099,0.8898556456397073,0.3489117526509936,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_59,0.0071843248929624,0.0046966352510157,0.6132249317292722,9.169900622902319e-14,4.3666193442391986e-13,0.2090172038758157,0.1353609450043614,20.90172038758157,13.53609450043614,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_94,0.0015221561301529,0.0005402577522764,1.494394849648684,1.3947994457919201e-13,6.339997480872364e-13,0.030057346252719,0.0063213981692642,3.0057346252719004,0.6321398169264237,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_93,0.0008864051666763,0.0004638618966125,0.9342694654137677,3.040726107498987e-07,1.322054829347385e-06,0.008898556456397,0.0057854192721196,0.8898556456397073,0.578541927211964,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_79,0.000977902623421,0.0017904078564652,-0.872524884365451,5.5817671540624845e-06,2.325736314192702e-05,0.0219497725924461,0.0127005979842989,2.1949772592446117,1.2700597984298971,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_77,0.0025329303397574,0.0019205644029737,0.3992768761323668,4.972811566640402e-05,0.0001989124626656,0.0571485070199723,0.0398568621062919,5.714850701997232,3.9856862106291975,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_36,0.014778618081938,0.0102766485631147,0.5241414823458077,8.840291331977505e-05,0.000340011205076,0.3875815701008503,0.3029541895683793,38.75815701008503,30.29541895683793,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_51,0.0057743468302123,0.0064495789534126,-0.1595471901052289,0.0002170384968548,0.0008038462846475,0.1755981807395689,0.1388710813111515,17.559818073956894,13.88710813111515,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_63,0.0035065834394504,0.0047532986842701,-0.4388628941130347,0.001483642735316,0.0052987240547,0.1022345263990508,0.0808329742625035,10.223452639905082,8.083297426250354,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_71,0.001601534906757,0.0028293626060075,-0.8210214476897065,0.0036360639157781,0.0125381514337178,0.0486454419616373,0.0347072609376477,4.864544196163734,3.470726093764779,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_82,0.0029325755141989,0.0012332550034513,1.2496964399274146,0.0042842415340546,0.0142808051135155,0.0565552699228791,0.0263628051664161,5.655526992287918,2.636280516641619,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_95,0.0007410671972976,0.000531489884529,0.4795613649619289,0.0689291981755873,0.2223522521793141,0.0102827763496143,0.0096423654535327,1.0282776349614395,0.9642365453532732,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_70,0.0013579146059657,0.0032671853826061,-1.2666549389745765,0.0841183604876771,0.2628698765239912,0.0397468855052402,0.0304089203703509,3.9746885505240264,3.040892037035091,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_99,0.0042247409924694,0.000191888100685,4.460518564043596,0.1238557603206796,0.3753204858202413,0.0227407553885703,0.0008407512112072,2.27407553885703,0.0840751211207213,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_1,0.0341974839009798,0.0486695985478494,-0.5091306801015392,1.0,1.0,0.7217718014633182,0.9045642281378412,72.17718014633182,90.45642281378412,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_10,0.0200271960204193,0.0288634059354661,-0.5272810829297635,1.0,1.0,0.527783270713862,0.6976395909745358,52.7783270713862,69.76395909745358,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_100,0.0003805500483512,0.0001669130011161,1.1889850182674366,0.9999554742067318,1.0,0.0039549139806209,0.0011823063907601,0.3954913980620921,0.1182306390760144,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_11,0.0034601652027817,0.024516609549832,-2.824846296665263,1.0,1.0,0.1140992683409135,0.4331392599287463,11.409926834091358,43.31392599287464,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_12,0.0152022628813409,0.0247084985557943,-0.700721222433073,1.0,1.0,0.5089974293059126,0.7023530524523662,50.899742930591266,70.23530524523662,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_13,0.0073001498796879,0.0234893755394978,-1.6860102344424892,1.0,1.0,0.2493573264781491,0.5321429697434658,24.93573264781491,53.214296974346574,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_14,0.0084921874466607,0.0230139897421416,-1.4383028848926305,1.0,1.0,0.3037373937116868,0.6191344466280622,30.37373937116868,61.913444662806214,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_15,0.0039866518882959,0.0222768621817182,-2.4822961975480604,1.0,1.0,0.1435633774965394,0.4845249230187172,14.356337749653944,48.45249230187172,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_16,0.00350938853361,0.0200797082990959,-2.516446385701007,1.0,1.0,0.1265572473798694,0.4817977362773638,12.655724737986947,48.17977362773638,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_17,0.0074551539495149,0.0207170053720127,-1.4745053040081304,1.0,1.0,0.2446114297014039,0.4416308471619392,24.461142970140397,44.163084716193914,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_18,0.0032096505067036,0.0188518540431707,-2.5542179253207933,1.0,1.0,0.1164722167292861,0.5486059293979171,11.647221672928614,54.86059293979171,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_19,0.0091354711776357,0.0187274330112042,-1.0356020351692856,1.0,1.0,0.334981214158592,0.6275892509957647,33.4981214158592,62.758925099576466,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_2,0.020127647904558,0.0412598957883259,-1.0355615503412756,1.0,1.0,0.4022147518291477,0.761415825039673,40.22147518291477,76.1415825039673,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_20,0.0038522427171078,0.0186098669399331,-2.272296932603225,1.0,1.0,0.1016412893019576,0.311303900034681,10.164128930195767,31.1303900034681,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_21,0.0093325338420465,0.0179034498168492,-0.939896793051893,1.0,1.0,0.2983982598378485,0.3374933002637857,29.839825983784852,33.74933002637857,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_22,0.0029728628950784,0.0172898812067062,-2.540002720364449,1.0,1.0,0.0974886296223057,0.3188233686799155,9.748862962230572,31.88233686799155,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_23,0.0083098658921267,0.0141445176712515,-0.7673458104675059,1.0,1.0,0.2552896974490805,0.4610837283112461,25.528969744908046,46.10837283112461,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_24,0.0052953738512933,0.0162087171946729,-1.613965286204199,1.0,1.0,0.1914178366620526,0.4628072682942208,19.14178366620526,46.280726829422086,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_25,0.0081731287670648,0.0149413043280927,-0.8703456469656522,1.0,1.0,0.3031441566145936,0.4346893949744096,30.314415661459364,43.46893949744096,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_26,0.0020960782970976,0.0150630264968997,-2.8452465625808467,1.0,1.0,0.0785050425153253,0.3828097905478545,7.850504251532529,38.280979054785455,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_27,0.0027822180559483,0.0143733448577938,-2.3690880155008944,1.0,1.0,0.0891833102630017,0.2524145323846857,8.918331026300178,25.24145323846857,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_28,0.0067688519649042,0.0149610111122628,-1.1442244931644272,1.0,1.0,0.253509986157801,0.4005076035437663,25.350998615780107,40.050760354376635,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_29,0.0071519737133859,0.0136980738258944,-0.9375596053248312,1.0,1.0,0.2335376705556654,0.3449444578731096,23.35376705556654,34.494445787310966,5057,190306
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Choroid-plexus,Program_3,0.009651468964756,0.0360056448143509,-1.899402550506727,1.0,1.0,0.2768439786434645,0.6448982165564933,27.68439786434645,64.48982165564932,5057,190306
